Id,SalePrice
1588,149338.510603217
1589,117758.86621506888
1590,140978.7303639717
1591,116252.47487954078
1592,124922.8588417664
1593,138602.10691347378
1594,131555.83839688415
1595,131203.91000193803
1596,197326.0353599007
1597,179038.92607769923
1598,194913.5924270101
1599,174418.3886038733
1600,174736.19506062815
1601,92133.50215622103
1602,132049.58537071114
1603,96713.51636552403
1604,223595.26183234068
1605,211785.3685598472
1606,165852.14102501038
1607,172484.62717872518
1608,201130.31628607272
1609,178172.74702869263
1610,157259.07783295514
1611,149215.33877068054
1612,166708.11784120818
1613,161041.0270491299
1614,138709.33513163603
1615,113302.41808026232
1616,104944.1775382984
1617,112463.15868943994
1618,139855.7761258439
1619,147635.42836196127
1620,161066.57289889935
1621,142327.15275347143
1622,150940.94428985892
1623,227894.38240017666
1624,196444.03379669148
1625,132827.37526191503
1626,169957.90930112818
1627,178691.96771641113
1628,234253.2573794707
1629,177981.4468118049
1630,257577.18732800646
1631,202885.40051846695
1632,211164.2761222872
1633,176156.51837822114
1634,176152.97999827546
1635,172796.32746863572
1636,157535.01255104505
1637,181746.81669021858
1638,188424.29068602945
1639,176827.95554033882
1640,218325.9511128713
1641,174307.63154977237
1642,204691.65342131606
1643,200049.46022900176
1644,206300.39194683064
1645,181883.73920006238
1646,160974.9994629051
1647,164661.16795230223
1648,138335.93322595122
1649,145177.08117280772
1650,130793.1231112741
1651,131643.62601130188
1652,119444.85690145897
1653,119734.79361899303
1654,155361.19163211217
1655,153345.59372082129
1656,151636.60424238653
1657,156296.40169896296
1658,156455.23057057295
1659,136640.63724531647
1660,155200.74774584858
1661,317033.3459134594
1662,286555.2406145756
1663,283742.7810263803
1664,321847.97472716623
1665,245757.83961332103
1666,252650.07535823085
1667,282273.00724996557
1668,262565.3906452077
1669,250750.80401455794
1670,267187.97954051226
1671,228976.57128651897
1672,305879.5313841066
1673,252013.74090467632
1674,215364.29790555823
1675,183952.42883804734
1676,181750.6001050667
1677,200341.56012938166
1678,316298.51631124713
1679,284569.5840288649
1680,250677.39209927147
1681,216026.1974634081
1682,253582.50819394042
1683,183859.89766702388
1684,178939.5148483421
1685,171387.65060816173
1686,175322.01161204238
1687,173834.84847449829
1688,183690.78612719793
1689,184378.39541365363
1690,186185.2489383707
1691,181064.84831105257
1692,224727.0745112289
1693,175411.0983206617
1694,173735.03318429494
1695,168613.73753259674
1696,233081.44037384074
1697,168941.56843813736
1698,270560.75100375904
1699,256732.2451988449
1700,220630.26210798466
1701,228090.70129902562
1702,210758.3277660735
1703,214733.50957656355
1704,232168.37278737014
1705,213125.70698095375
1706,249562.83583360256
1707,192680.76026026616
1708,190505.36125383092
1709,229849.55356030868
1710,201749.08293697852
1711,229711.11584658964
1712,217977.92447374895
1713,230022.9626770161
1714,200132.51049053375
1715,189918.0645967235
1716,175425.6374857246
1717,175083.98258686115
1718,143226.96022793566
1719,190875.07277283465
1720,198562.84901754113
1721,165167.42315043855
1722,135717.3150105615
1723,154825.65031832366
1724,189630.46134442117
1725,208203.69986957542
1726,177768.40747003394
1727,162658.37603774128
1728,173998.18098050923
1729,165825.43720369771
1730,154965.82661857497
1731,135989.77171921058
1732,138227.19430115394
1733,130811.54096382287
1734,137638.4042352793
1735,136050.66975273116
1736,127367.36216222474
1737,245457.96572871128
1738,214271.96655477682
1739,210872.15724143788
1740,191674.4146212083
1741,177740.1417812498
1742,168643.12333898252
1743,176005.8841052073
1744,249631.1558974175
1745,198943.90780590326
1746,187575.21891862713
1747,201690.89962505337
1748,195213.20444420257
1749,155083.78192213122
1750,137064.73633575716
1751,216664.94310927423
1752,131442.89832024302
1753,151882.31927889673
1754,185955.22187785522
1755,167468.16891240922
1756,138709.105813757
1757,133394.7010256222
1758,153201.52691248927
1759,167308.76450967838
1760,164784.86458361155
1761,152693.91762945437
1762,171624.6098083035
1763,178545.7974048547
1764,130066.65772941126
1765,150744.97583085424
1766,179221.22707202347
1767,192597.26346276503
1768,145237.7339658032
1769,173492.9800407085
1770,151191.43707641892
1771,133824.61480370525
1772,142018.76120183273
1773,139049.8696974943
1774,151668.00641146538
1775,145043.7214489077
1776,142830.2145721843
1777,123505.98387799916
1778,143648.85394153805
1779,141634.07142227315
1780,173033.64545027007
1781,138481.85918201326
1782,109902.0828561636
1783,148410.28775553795
1784,120329.80093691379
1785,128864.45510770041
1786,154177.64194154475
1787,170043.7196317287
1788,87109.95803782648
1789,116464.43961753005
1790,106801.65056912559
1791,174384.25108741462
1792,153672.6461713397
1793,144311.14569622825
1794,153014.80959766373
1795,144432.64949247602
1796,139600.196673834
1797,128882.80304834324
1798,130213.87263676742
1799,129421.13705544524
1800,141212.62503965507
1801,139779.20342286766
1802,144031.05020385535
1803,153408.80607697577
1804,148980.98041760616
1805,142894.86343253616
1806,135720.83090563572
1807,146920.23296493726
1808,137504.49304309374
1809,138418.64375197337
1810,151664.65696515056
1811,111336.1557788256
1812,120582.92381273153
1813,135926.93157225908
1814,112945.37122652277
1815,80545.63278933242
1816,111633.36795260898
1817,133297.76157096785
1818,153997.52934910278
1819,130837.72276277942
1820,82753.7174119861
1821,131164.8689882064
1822,158523.43552174084
1823,71220.11680999813
1824,141654.9818287525
1825,148020.53082818058
1826,124188.88073597956
1827,119596.89041058694
1828,144389.59155364538
1829,131999.63433377954
1830,152603.82924816385
1831,155064.15091651498
1832,106709.82888576749
1833,150436.6351640614
1834,136656.8425743409
1835,138079.5305506385
1836,136023.94032583787
1837,116745.15164959515
1838,142742.76107907726
1839,111781.98423573034
1840,151488.46648299918
1841,144234.00395163617
1842,109263.45399037737
1843,145295.1134201139
1844,154799.3668834358
1845,152040.43021396763
1846,158289.1429076112
1847,169094.5928279263
1848,85605.81205769339
1849,126928.5900744701
1850,130350.82439005114
1851,155689.41227286324
1852,138855.05727973732
1853,139570.9011003464
1854,166238.57262715447
1855,163357.60612397565
1856,204332.35455716113
1857,149836.97021379418
1858,143256.3795131715
1859,135284.18367300704
1860,158651.5833716114
1861,134891.03509144764
1862,249301.61746086786
1863,239065.0624977102
1864,239100.55181567217
1865,257208.21136358185
1866,251913.13748933497
1867,204775.1139062966
1868,237303.5149861617
1869,189312.06673090326
1870,201234.7917745223
1871,221246.20456651782
1872,173759.93554011706
1873,212336.0306829765
1874,149233.2794063212
1875,191050.384385896
1876,181946.15994028887
1877,197938.09166631516
1878,197848.693990949
1879,141295.16252894574
1880,140671.11941927325
1881,215166.2591959117
1882,214933.1693207967
1883,178598.4173066439
1884,187987.6490039202
1885,210045.50494308854
1886,233665.35354438587
1887,201216.73201796386
1888,229123.4893114874
1889,170736.84239130016
1890,134025.35026190119
1891,140133.91651861774
1892,119494.50423297254
1893,142469.9965769107
1894,138883.10019600778
1895,150105.12954052968
1896,138896.9490798712
1897,137561.78552407105
1898,127810.77116089076
1899,151676.53363998307
1900,150146.5823655268
1901,170664.01132442613
1902,152595.13675704674
1903,198209.39096889
1904,145451.31780409062
1905,182499.06464685022
1906,134175.14217963323
1907,193156.2582906135
1908,127610.96662791543
1909,147235.5345082165
1910,137661.0338978421
1911,192558.74233974837
1912,245719.83176153165
1913,147030.94311220865
1914,77574.97170881645
1915,234662.0397673344
1916,98169.10610624305
1917,217408.03500784613
1918,145584.91045973176
1919,170194.0931003815
1920,155398.88140541143
1921,280381.2158861823
1922,249367.205680162
1923,203442.2610895859
1924,215138.1376184334
1925,189012.0859192275
1926,276626.8195462436
1927,142288.8261592612
1928,163553.05695781892
1929,138950.25608064642
1930,142279.30127133738
1931,147490.8213670054
1932,142971.06118622437
1933,172476.59017958955
1934,170926.88072653548
1935,170254.40097325476
1936,176964.76822475318
1937,174955.94582626811
1938,165438.25008475618
1939,214096.61291165635
1940,184574.90291519245
1941,170065.48362282553
1942,172014.14931725038
1943,198036.43133388442
1944,278648.16277524614
1945,287427.7552932972
1946,148799.82016032806
1947,209920.52645179455
1948,173257.56930440431
1949,217122.64110530075
1950,177479.31203756825
1951,224820.74340558422
1952,200574.412848821
1953,170841.67727664803
1954,181147.84397699972
1955,142961.22597769462
1956,239987.97911009964
1957,155863.80192848787
1958,232541.73185487062
1959,151832.11557238313
1960,124514.6475068097
1961,135113.7603357516
1962,119598.29070085104
1963,123861.21383266777
1964,124518.04578024837
1965,150030.01874639356
1966,149199.32808605416
1967,243097.17274067356
1968,299207.23764721124
1969,282768.85261761
1970,301343.7257620961
1971,317084.3480561059
1972,282280.3262532357
1973,236583.46550161342
1974,256707.07805892677
1975,341785.41587391327
1976,235675.3508076735
1977,271847.14064923726
1978,266145.5234158767
1979,253871.23994961314
1980,188857.44859935634
1981,255580.85351541147
1982,199107.37003917326
1983,192679.36032045458
1984,170926.9749115419
1985,208573.8259856859
1986,202222.23631916608
1987,180369.56686641718
1988,171146.18008244046
1989,183482.1315290633
1990,194331.65504900797
1991,202571.25702714935
1992,193376.10650763966
1993,173251.68293888343
1994,205366.41386061482
1995,177170.7434134295
1996,221146.67046853172
1997,252040.26291313337
1998,252200.47314038192
1999,230487.27576330656
2000,253836.53724993538
2001,234401.8119727371
2002,214106.63394143834
2003,221169.02234073842
2004,233171.99163662022
2005,200975.22499377362
2006,198374.47145897214
2007,219976.65070239422
2008,196268.83223425463
2009,180924.16761461447
2010,184939.5411566898
2011,145046.11379021648
2012,173175.58577304706
2013,172597.65569033285
2014,175973.6832479123
2015,192713.58765386135
2016,177152.37108017728
2017,185293.02361313388
2018,133933.75286417364
2019,141992.15436844723
2020,117595.40088607259
2021,121518.67735958706
2022,182491.2958760244
2023,151850.78288937133
2024,221240.3121147933
2025,264040.1203447356
2026,175405.95657726921
2027,159168.8725735911
2028,159801.9796283032
2029,163741.27111381164
2030,227836.19119891775
2031,205105.61898530074
2032,218222.34180829386
2033,221059.45566675378
2034,173071.54618127533
2035,195181.3090067074
2036,186777.66726576368
2037,197280.0843421584
2038,247243.11415063412
2039,201764.8171946959
2040,257186.535842991
2041,240600.50990050193
2042,188859.64570450672
2043,170028.31479896684
2044,169213.4226018094
2045,195059.62761378408
2046,157503.63945793992
2047,149204.53662470047
2048,141738.72546631366
2049,149200.9341673945
2050,171856.60396094053
2051,120883.35787557847
2052,136698.68977385663
2053,148453.79305456276
2054,111264.75148199573
2055,162053.44655718913
2056,149954.44587841508
2057,131085.67131050094
2058,192562.4305124088
2059,143187.25963112837
2060,166331.9191912456
2061,168031.95060109015
2062,139614.48367034964
2063,131690.08674908173
2064,145338.57143301834
2065,134137.6894454057
2066,170378.8181939169
2067,135024.39954302603
2068,151288.68482594783
2069,105407.80803202005
2070,125156.44598883722
2071,108526.94286772111
2072,143062.43431182814
2073,143318.89077211375
2074,160448.15559383738
2075,146260.5195307257
2076,133142.82754635363
2077,155382.7330845698
2078,135821.05542292577
2079,144419.92474938396
2080,127610.43761445653
2081,134652.56869764286
2082,134769.2178963939
2083,153221.2847355662
2084,123377.4609689617
2085,128367.22829427151
2086,125532.0614239773
2087,133791.26465247897
2088,115350.73860604348
2089,103583.47295158065
2090,138555.99412481024
2091,131501.79940848434
2092,138794.58513640464
2093,132450.92914733497
2094,129706.96685575746
2095,154830.34584915443
2096,104174.32088751404
2097,116622.02692600962
2098,155550.2986962052
2099,80776.89902397129
2100,107452.1014655158
2101,129189.39305312715
2102,141819.8062803667
2103,121134.8278577346
2104,149511.97595538408
2105,140175.2948935598
2106,93341.53121889377
2107,183451.53136397526
2108,127444.40760915047
2109,123273.29806660287
2110,135936.9223173735
2111,149825.79606253534
2112,148707.86920747592
2113,134734.81429778735
2114,132618.23869547178
2115,160808.724713285
2116,129133.97428909618
2117,150453.30916149874
2118,141192.17192768096
2119,126502.6420584235
2120,126060.1505158351
2121,111599.04456586087
2122,126499.96906133993
2123,105396.17589228711
2124,166994.3254282599
2125,141910.12999306095
2126,160823.82817773998
2127,162591.81869967005
2128,136289.19019158868
2129,112654.67592001063
2130,143004.5597553383
2131,148900.4300533643
2132,129375.94824661738
2133,132137.61221973563
2134,136361.81030660257
2135,117299.4888589259
2136,104690.26863391377
2137,122110.91588280223
2138,147156.53562861652
2139,151970.19699264178
2140,141743.72425812107
2141,157371.55022996463
2142,139004.49937097865
2143,149430.72530139016
2144,133905.96551839478
2145,144003.988932469
2146,165471.62228629098
2147,154961.25398391686
2148,144229.12977623366
2149,149081.51827276332
2150,207170.38015113372
2151,135686.14855310429
2152,152700.7499228172
2153,160888.06206787998
2154,119777.03514379103
2155,138310.05452303478
2156,203477.23926935636
2157,208339.16365152108
2158,213217.83851687968
2159,200724.15014968227
2160,178820.7226195992
2161,209475.29040899494
2162,274423.7956049778
2163,264591.9432460979
2164,219304.95895269306
2165,178140.03616027252
2166,152400.77210352648
2167,202164.29220698078
2168,180056.68555430445
2169,184027.5743707004
2170,192847.4261869116
2171,154664.06206370154
2172,145166.3310566401
2173,170418.782543367
2174,201250.16421572075
2175,242564.04158433212
2176,245264.03734850575
2177,207449.467307863
2178,194838.85336981557
2179,146259.3022889449
2180,185116.01079299138
2181,184456.9530835233
2182,200530.78847900705
2183,183675.48037099827
2184,131326.08407204214
2185,141203.86359385174
2186,150624.00446137716
2187,154230.8160129102
2188,156837.9821024268
2189,200002.764586937
2190,104050.04558683456
2191,103649.09389681756
2192,111408.01005121571
2193,124964.84603438583
2194,122632.32657775693
2195,124201.64083531611
2196,119990.78089317887
2197,127116.75983484341
2198,159600.49063817548
2199,171412.16460697626
2200,145038.52568748017
2201,146118.04685219628
2202,183236.91840361996
2203,150509.64266874318
2204,174053.04344674118
2205,133644.59319980143
2206,143511.20954778694
2207,191416.89800102336
2208,219466.77287466015
2209,200812.78797539123
2210,135041.49656474992
2211,127561.01853941147
2212,129115.53330066963
2213,123728.02936226141
2214,144025.7407586907
2215,116839.52192135216
2216,151507.82061146593
2217,92573.3255465653
2218,98594.15679249975
2219,82047.05158531351
2220,86209.86275475302
2221,234077.30799514404
2222,222964.19311539512
2223,235900.90734452903
2224,191841.7404881916
2225,138911.1480356473
2226,170407.63518908157
2227,192447.0003827088
2228,228064.47881095586
2229,214472.88361110055
2230,155375.44356435788
2231,196407.78082019696
2232,173121.74559919204
2233,181640.19740266044
2234,218200.0977112102
2235,192001.32984891062
2236,221351.80286271215
2237,248260.10302936894
2238,188039.34416677043
2239,120648.5333180501
2240,154603.66797918233
2241,159947.90574031565
2242,136454.68982440705
2243,139858.09228233295
2244,121705.78551125241
2245,120838.12126422826
2246,147001.23404093113
2247,127776.29302295473
2248,131949.35783437785
2249,131638.745226068
2250,138189.45214091742
2251,134386.77218158465
2252,171510.61672557864
2253,159454.54639464538
2254,173522.12861431038
2255,173889.49356713498
2256,172375.91993513863
2257,182884.98176359833
2258,164787.7025881053
2259,167827.09954843044
2260,153120.77040950037
2261,183511.78651817574
2262,195189.85240207758
2263,285456.7456658319
2264,322893.2847211235
2265,159397.87037574177
2266,236136.47438389307
2267,267887.25643811526
2268,300742.3887647977
2269,151059.96327874638
2270,187044.75773443634
2271,201836.50011851572
2272,193965.6128476321
2273,163672.45650661894
2274,172690.80792047095
2275,158097.22085554415
2276,184834.6998748576
2277,169444.64286729938
2278,150967.36332953564
2279,137171.01186824357
2280,126494.80599370917
2281,162345.65260539475
2282,172631.47380541218
2283,124879.2144037822
2284,128891.5523992064
2285,148229.64442645383
2286,133533.15917738908
2287,273767.4045378706
2288,227563.06919995832
2289,270359.92740330606
2290,307419.91861678706
2291,264572.9510050267
2292,308818.88146366016
2293,317419.91321170254
2294,292903.1352881503
2295,317071.1520718738
2296,225055.2592871003
2297,259263.23778557457
2298,265739.674722881
2299,270312.0763091744
2300,257802.85946162825
2301,248754.7912823707
2302,218362.71571805218
2303,212563.16790918124
2304,213052.16545242714
2305,179833.70952824425
2306,177500.30100173457
2307,183704.93706380783
2308,210430.88592078252
2309,229654.47951401497
2310,195744.81335366107
2311,193378.03845778824
2312,170288.2057756591
2313,170285.98755181095
2314,175114.50164706234
2315,171444.80427898708
2316,177362.3012671709
2317,175159.23836173458
2318,172620.06458726662
2319,177350.27024337332
2320,174794.69650719877
2321,216425.24012097414
2322,179940.87573052308
2323,181444.77517288848
2324,182544.62499634552
2325,194456.15085773426
2326,177532.68737508496
2327,187893.50576229263
2328,199717.34504742923
2329,175768.56162281593
2330,170046.52210286286
2331,268597.901698743
2332,281288.730813626
2333,251931.15241479938
2334,224840.62641115807
2335,232375.77034166383
2336,247685.17659257297
2337,180113.25949972874
2338,222287.84618354237
2339,206849.63272442674
2340,278565.9465334582
2341,195245.75713597285
2342,206727.1961813203
2343,205528.92153489377
2344,197125.10219257136
2345,201508.05637235465
2346,193012.0002184947
2347,184743.2516451155
2348,208372.69094258998
2349,171284.58841112518
2350,243536.1003077959
2351,213977.3623368239
2352,219211.0257576504
2353,211074.97505562686
2354,141429.48187578868
2355,154467.52290603123
2356,150131.4911942879
2357,179437.31324606537
2358,182701.80944767798
2359,138487.04878822516
2360,129920.54041584524
2361,147002.97797669817
2362,219009.87823063202
2363,141302.9038451911
2364,155071.37218683967
2365,197755.48514217002
2366,182941.4296944858
2367,198328.17242847785
2368,194478.09572858035
2369,195420.20332055047
2370,164651.6292572871
2371,163802.94686890065
2372,180690.64010372892
2373,229630.97883557237
2374,244602.5160993149
2375,208915.36174218697
2376,242480.7611669115
2377,256027.8720884265
2378,156088.28477862375
2379,183827.30965378482
2380,150177.84155498538
2381,163460.21484358993
2382,191646.99525581158
2383,188464.29057177252
2384,208987.25193845306
2385,159816.6250805926
2386,139603.1447662545
2387,143502.11048387078
2388,119321.49638742782
2389,139628.95970709794
2390,156199.7835438107
2391,150902.02758874258
2392,128318.93905543922
2393,171578.50339399386
2394,147334.53122794247
2395,183057.04276219956
2396,148742.3748680632
2397,193657.24734684956
2398,137680.710600498
2399,94451.34916383942
2400,90262.02116824998
2401,128305.5617051829
2402,144199.3530297737
2403,149894.74475447804
2404,159974.5878503028
2405,158077.04744066123
2406,142439.92885705395
2407,131284.77724415972
2408,148443.49400187173
2409,132736.03886207973
2410,165817.90570416773
2411,128087.66424436322
2412,155477.96477180836
2413,138408.9575231185
2414,151098.88382161388
2415,145928.4526624372
2416,138251.2105443703
2417,140388.3282896423
2418,138409.59249308726
2419,135327.67507815312
2420,136665.48622975484
2421,162409.07378080057
2422,126957.81268559766
2423,135167.81201212847
2424,152794.48513945364
2425,182167.4691899906
2426,139612.17789349236
2427,145016.36946843364
2428,176548.8929883266
2429,125816.14003784272
2430,137670.48907226822
2431,131102.3417479964
2432,145594.8616986117
2433,146910.898459524
2434,145198.4324631469
2435,151645.2029647674
2436,125811.03342079144
2437,125005.16560667027
2438,135622.84718890165
2439,119852.19460961311
2440,135964.53058720395
2441,108707.61815960713
2442,113061.59204760774
2443,135152.61160127824
2444,138302.18519094348
2445,109002.14564429056
2446,147563.3943735507
2447,177021.90398623806
2448,143679.77662628618
2449,127700.66027118533
2450,157243.1782939433
2451,132243.02586473574
2452,191635.32086674465
2453,110549.62912301692
2454,134202.9220088422
2455,124891.47132152172
2456,140844.74465749713
2457,140396.2504632892
2458,142018.62606003333
2459,122751.89855282988
2460,150906.72478323025
2461,135646.5064195612
2462,139451.85907065458
2463,141105.821024972
2464,165009.32232493637
2465,147661.65896410897
2466,132886.73613049625
2467,143995.14525185517
2468,111279.5644208772
2469,109429.10363904046
2470,176754.56977703088
2471,188666.08852148792
2472,162716.8304197304
2473,128180.01232357389
2474,110868.8154839057
2475,192507.72524764237
2476,124300.37538278717
2477,138704.3933384068
2478,158610.73018916952
2479,123116.42808472205
2480,151345.26439492177
2481,134832.83544252208
2482,133719.95095247842
2483,127627.96720468953
2484,136177.70604440628
2485,137087.65187351356
2486,151908.90006682184
2487,167159.02001783098
2488,162082.1242092258
2489,157380.45817217283
2490,145813.31810291586
2491,109355.67369888655
2492,184908.3924542106
2493,161221.6573591017
2494,154853.60628853706
2495,108908.46568251029
2496,213549.97204668127
2497,153327.37327899234
2498,127427.76970408254
2499,104641.96866474046
2500,133262.88907110074
2501,140495.79961435776
2502,145221.0445232495
2503,113493.29300132657
2504,177138.8637325482
2505,207370.55847652274
2506,216869.33502815646
2507,229818.10891879152
2508,215821.3852046556
2509,200989.26278217937
2510,199790.04743292904
2511,171922.23580336606
2512,187131.8305230122
2513,199147.82615268917
2514,234688.6991105156
2515,150843.49536809057
2516,166234.29006961515
2517,147362.1722220595
2518,152281.25350391216
2519,204928.13426640048
2520,196128.65346617444
2521,178249.7355188142
2522,200829.21149687358
2523,135476.46610598586
2524,148495.24267106268
2525,153441.4452714413
2526,146452.02518502754
2527,133722.0814061246
2528,138535.32028272343
2529,148561.61770311694
2530,138652.54894694363
2531,215982.6458530589
2532,196956.04433202653
2533,183083.91112312392
2534,211726.78973794932
2535,235803.16459508022
2536,206259.0495245832
2537,210856.2319098445
2538,176184.2408313976
2539,178601.6789251861
2540,170854.78264283674
2541,176374.2963509586
2542,162353.86952052586
2543,134552.6282490268
2544,130013.96266737033
2545,148415.7053228537
2546,139362.92250012676
2547,143212.77594137727
2548,154037.79311770742
2549,156344.23642315462
2550,294029.8747169975
2551,147556.6171005218
2552,133642.39409696872
2553,98849.86161523552
2554,113117.67554446285
2555,125735.21244427565
2556,120978.62331285878
2557,124928.35365322285
2558,142965.29862720595
2559,142554.84502245992
2560,149971.1939626092
2561,150903.87114490924
2562,148799.28979454658
2563,147079.93562068936
2564,187435.76369634003
2565,148880.98645221133
2566,161167.74298329226
2567,147395.93112004042
2568,183817.45439055926
2569,193951.27656341306
2570,133287.1878095218
2571,172460.2301541514
2572,153318.41935137063
2573,198503.2530525935
2574,252248.0738828237
2575,141936.43222143268
2576,131321.46892708133
2577,148172.61240024448
2578,102754.20316872069
2579,89687.24156278423
2580,110548.52509554462
2581,114068.65261763071
2582,112511.86577249963
2583,228822.02915749012
2584,171177.65291292558
2585,177807.6767238552
2586,200085.3551855127
2587,187781.58025220173
2588,148024.33966368774
2589,153148.11147935677
2590,195504.53188286265
2591,202306.52629745737
2592,192071.70420426334
2593,214072.8945388348
2594,180648.1927141011
2595,185332.4053471509
2596,241140.712754742
2597,175672.03932004323
2598,232457.75757130547
2599,256167.01633741558
2600,164892.07008751456
2601,144383.39528974547
2602,106810.4931223335
2603,118285.94419242565
2604,111200.11004499714
2605,102928.87980977885
2606,156537.8975682339
2607,178731.83651736993
2608,179984.2038768455
2609,164560.4014960287
2610,126409.49378273028
2611,139765.22584922623
2612,158227.9794086182
2613,136449.64665182363
2614,134625.09553426734
2615,156604.29343450986
2616,149505.55632895135
2617,171465.30813397525
2618,186783.05121710512
2619,186341.39203029938
2620,171436.50434291377
2621,168903.4042020718
2622,169838.73652547845
2623,208557.0797982004
2624,243503.8533822519
2625,232820.2737176406
2626,166751.85508713857
2627,167388.09687340644
2628,332392.63208276255
2629,342496.8858543997
2630,293948.7729442529
2631,321318.39562483085
2632,310230.44006927824
2633,244457.27329764154
2634,302112.08708397957
2635,153201.77224189587
2636,176039.71735250947
2637,172876.39297697123
2638,215884.9967216074
2639,178838.1099242817
2640,150186.55724591596
2641,122286.2646210088
2642,173004.0079550426
2643,124605.1925804493
2644,139967.0261206739
2645,123867.33799061866
2646,117060.62213094224
2647,122779.15083127808
2648,157032.44288417857
2649,151702.02481629036
2650,142515.25294165523
2651,150866.39362150105
2652,296465.75857370807
2653,220767.4119585455
2654,219354.06071302766
2655,288586.5551681468
2656,269355.3683898306
2657,261373.20327326588
2658,236572.46337458643
2659,246715.93439936335
2660,271451.5432871273
2661,262444.06521345716
2662,271989.23906835396
2663,243540.54522465062
2664,225217.31175129057
2665,253842.39348996483
2666,230285.73745480465
2667,170014.67597442848
2668,176578.39750968615
2669,171246.4849169325
2670,231359.88911902276
2671,178146.52132859651
2672,184799.1342383824
2673,193337.73159044655
2674,192174.38833152354
2675,172762.63549895605
2676,182060.50874457616
2677,178300.65468383481
2678,206714.5540821128
2679,230983.08761153748
2680,234908.59104908493
2681,285275.37907813984
2682,247691.2267649113
2683,345097.3386081105
2684,252818.85767169244
2685,260450.68686064845
2686,217393.2798875351
2687,241176.58190098015
2688,195308.51436878106
2689,189193.72525066775
2690,294859.13612404873
2691,175540.30337877318
2692,144603.5620288605
2693,186521.01954167685
2694,140802.68681571187
2695,181305.8369115033
2696,176490.78003663835
2697,169546.49241933748
2698,176476.59179647107
2699,168794.01071967446
2700,159166.8807605067
2701,153297.7578606712
2702,128708.18360102497
2703,138177.2755567145
2704,148385.9856430878
2705,128041.67872947517
2706,122470.60933180657
2707,132935.75831047946
2708,138109.15755611003
2709,118859.78405185908
2710,136689.41235005736
2711,259967.39116901596
2712,279276.10013508704
2713,169656.04729126702
2714,156613.3743113913
2715,166135.24087578824
2716,154769.1566602152
2717,182220.97148072105
2718,197074.16670339918
2719,156741.87056641985
2720,170778.72859353203
2721,140138.8984122633
2722,156084.50450035316
2723,148244.00592288608
2724,134927.14552860992
2725,138613.11594119656
2726,146640.73765655866
2727,174566.45959017763
2728,173708.26615334957
2729,153370.19885998112
2730,146805.44247496335
2731,135977.25623614588
2732,136005.6850352702
2733,158089.28189611586
